peerId,method,from,url,loadTime
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-128.ts,120.605000061914
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-127.ts,160.549999913201
86d2acdb56e2fe7fbe0814700176479d,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-128.ts,104.070000001229
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-127.ts,66.5299999527633
e67307a102bfe85a71a91dba7af5bc50,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-128.ts,174.05500006862
e67307a102bfe85a71a91dba7af5bc50,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-127.ts,196.380000095814
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-128.ts,71.9250000547618
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-127.ts,75.0250000273809
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-128.ts,69.8549999997485
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-127.ts,69.3449999998556
6db8dd1803e7a28776cf98242add5910,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-127.ts,148.425000021234
6db8dd1803e7a28776cf98242add5910,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-126.ts,110.335000092164
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-126.ts,114.079999970272
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-125.ts,105.010000057518
86d2acdb56e2fe7fbe0814700176479d,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-126.ts,97.6500000106171
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-125.ts,73.755000019446
e67307a102bfe85a71a91dba7af5bc50,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-126.ts,232.584999874234
e67307a102bfe85a71a91dba7af5bc50,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-125.ts,211.61499992013
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-126.ts,45.7799999276176
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-125.ts,66.0700000589713
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-126.ts,47.0849999983329
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-125.ts,61.8100000009872
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-125.ts,173.290000064299
6db8dd1803e7a28776cf98242add5910,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-124.ts,115.939999930561
d1b121fbb90d8f2425a508fe6955e092,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-124.ts,92.8549999371171
d1b121fbb90d8f2425a508fe6955e092,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-123.ts,101.750000147149
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e67307a102bfe85a71a91dba7af5bc50,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-124.ts,170.639999909326
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-123.ts,79.3699999339879
e67307a102bfe85a71a91dba7af5bc50,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-124.ts,246.690000174567
e67307a102bfe85a71a91dba7af5bc50,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-123.ts,255.835000192747
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-124.ts,71.1149999406189
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-123.ts,75.3950000507757
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-124.ts,71.3199999991339
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-123.ts,78.9199999999255
6db8dd1803e7a28776cf98242add5910,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-123.ts,122.040000045672
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-122.ts,167.750000022352
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-122.ts,107.735000085086
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-121.ts,566.039999946952
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-122.ts,71.4300000108778
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e67307a102bfe85a71a91dba7af5bc50,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-121.ts,195.055000018328
e67307a102bfe85a71a91dba7af5bc50,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-122.ts,276.93000016734
e67307a102bfe85a71a91dba7af5bc50,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-121.ts,167.489999905229
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-122.ts,69.590000086464
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-121.ts,85.4149999795482
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-122.ts,70.1700000008568
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-121.ts,83.5599999991246
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-121.ts,169.895000057295
6db8dd1803e7a28776cf98242add5910,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-120.ts,105.785000137985
d1b121fbb90d8f2425a508fe6955e092,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-120.ts,100.839999970049
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-119.ts,120.04499998875
86d2acdb56e2fe7fbe0814700176479d,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-120.ts,114.859999972396
86d2acdb56e2fe7fbe0814700176479d,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-119.ts,133.034999947995
e67307a102bfe85a71a91dba7af5bc50,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-120.ts,171.659999992698
e67307a102bfe85a71a91dba7af5bc50,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-119.ts,270.215000025928
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-120.ts,59.5700000412762
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-119.ts,83.7349999928847
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-120.ts,56.2700000009499
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-164-119.ts,144.1599999998
e9d02e62737d5db6bfd3b5dd522eb7ef,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-119.ts,3014.1300000014
e9d02e62737d5db6bfd3b5dd522eb7ef,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-118.ts,153.285000000382
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-119.ts,177.904999814928
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-118.ts,203.235000139102
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-118.ts,110.029999865219
d1b121fbb90d8f2425a508fe6955e092,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-117.ts,103.06500014849
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e67307a102bfe85a71a91dba7af5bc50,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-118.ts,187.430000049062
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e67307a102bfe85a71a91dba7af5bc50,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-117.ts,182.940000086091
e67307a102bfe85a71a91dba7af5bc50,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-118.ts,223.925000056624
e67307a102bfe85a71a91dba7af5bc50,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-117.ts,231.404999969527
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-118.ts,95.6799999112263
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-117.ts,84.0699999826029
e9d02e62737d5db6bfd3b5dd522eb7ef,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-117.ts,105.219999999506
e9d02e62737d5db6bfd3b5dd522eb7ef,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-116.ts,136.774999999092
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-117.ts,260.39499999024
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-116.ts,173.78000007011
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-116.ts,132.149999961257
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-115.ts,115.935000125319
86d2acdb56e2fe7fbe0814700176479d,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-116.ts,91.8049999745563
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-115.ts,75.7150000426918
e67307a102bfe85a71a91dba7af5bc50,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-116.ts,265.520000131801
e67307a102bfe85a71a91dba7af5bc50,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-115.ts,206.199999898672
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-116.ts,56.8950000451878
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-115.ts,50.3249999601394
e9d02e62737d5db6bfd3b5dd522eb7ef,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-115.ts,119.249999999767
e9d02e62737d5db6bfd3b5dd522eb7ef,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-114.ts,105.084999999264
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-115.ts,197.914999909699
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-114.ts,175.455000018701
d1b121fbb90d8f2425a508fe6955e092,peerResponse,86d2acdb56e2fe7fbe0814700176479d,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-114.ts,107.249999884516
d1b121fbb90d8f2425a508fe6955e092,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-113.ts,121.534999925643
86d2acdb56e2fe7fbe0814700176479d,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-114.ts,113.969999947585
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e67307a102bfe85a71a91dba7af5bc50,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-113.ts,279.519999981858
e67307a102bfe85a71a91dba7af5bc50,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-114.ts,204.554999945685
e67307a102bfe85a71a91dba7af5bc50,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-113.ts,274.990000063553
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-114.ts,83.0099999438971
90e7d2bb90394c81fdc56c2a434a4ed0,serverResponse,server,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-113.ts,86.3299999618903
e9d02e62737d5db6bfd3b5dd522eb7ef,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-113.ts,126.945000000065
e9d02e62737d5db6bfd3b5dd522eb7ef,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-112.ts,111.300000000396
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-113.ts,186.304999981076
6db8dd1803e7a28776cf98242add5910,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-112.ts,187.575000105426
d1b121fbb90d8f2425a508fe6955e092,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-112.ts,129.685000050813
d1b121fbb90d8f2425a508fe6955e092,peerResponse,e9d02e62737d5db6bfd3b5dd522eb7ef,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-111.ts,107.805000152439
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e67307a102bfe85a71a91dba7af5bc50,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-112.ts,223.679999937303
86d2acdb56e2fe7fbe0814700176479d,peerResponse,e67307a102bfe85a71a91dba7af5bc50,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-111.ts,200.549999950454
e67307a102bfe85a71a91dba7af5bc50,peerResponse,6db8dd1803e7a28776cf98242add5910,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-112.ts,224.404999986291
e67307a102bfe85a71a91dba7af5bc50,peerResponse,90e7d2bb90394c81fdc56c2a434a4ed0,https://liveplayout-stg-pri-clf-aws-eu-west-1.slidesync.com/p/1rDwaVVB8d_1565360460-664-111.ts,287.119999993593
