tVRyh6E8gsITCc25_UYGtcibUTbHewHs,serverResponse,server,http://localhost:8080/testfiles/1mb,10.330000004614703
o1Ze0id9PsyEqSSm8hxfx9vo2TuiTwPN,peerResponse,tVRyh6E8gsITCc25_UYGtcibUTbHewHs,http://localhost:8080/testfiles/1mb,79.59000000846572
TVKzjtStfvDE5KSGPw_73fIErkkMOLTr,serverResponse,server,http://localhost:8080/testfiles/1mb,10.884999996051192
SkBLpGdgrNh_Pq-hXjE76BJYHYhZYwcN,peerResponse,TVKzjtStfvDE5KSGPw_73fIErkkMOLTr,http://localhost:8080/testfiles/1mb,79.14000000164378
rANnYL8IGmUdI7lywElmBkzoHVXYbc5f,serverResponse,server,http://localhost:8080/testfiles/1mb,10.425000000395812
xRJo2X2r1OFl2mr2pbrwiBExEA_xOZqr,peerResponse,rANnYL8IGmUdI7lywElmBkzoHVXYbc5f,http://localhost:8080/testfiles/1mb,105.10499999509193
q-3OdBkDLNmip7I1wdQbp02zPP7TXajS,serverResponse,server,http://localhost:8080/testfiles/1mb,11.2550000048941
gASxVxYc3PKTAfOYIn7tTeV1pcmphqDM,peerResponse,q-3OdBkDLNmip7I1wdQbp02zPP7TXajS,http://localhost:8080/testfiles/1mb,75.98999999754597
HZ1Je-t7YPckIQF9hhDUDQWl-kWHhiLS,serverResponse,server,http://localhost:8080/testfiles/1mb,9.514999997918494
sdFfScWWR4TnHtz3GEaF8aw7KEPomfoW,peerResponse,HZ1Je-t7YPckIQF9hhDUDQWl-kWHhiLS,http://localhost:8080/testfiles/1mb,77.95500000065658
c5Tol-OHB0A3AmCIqtgpJkwF7NyRzdSu,serverResponse,server,http://localhost:8080/testfiles/1mb,10.555000000749715
NbSGS0-I5a9Y-wLnwJ57iTXN5q7ZpGHO,peerResponse,c5Tol-OHB0A3AmCIqtgpJkwF7NyRzdSu,http://localhost:8080/testfiles/1mb,85.31999999831896
uTKw43nb33EX0HDWT8xNM6Uj4bN7jX2Y,serverResponse,server,http://localhost:8080/testfiles/1mb,9.83999999880325
zlYIYKAxq5bWn0BF9z7Tmdcw0V7wAmjB,peerResponse,uTKw43nb33EX0HDWT8xNM6Uj4bN7jX2Y,http://localhost:8080/testfiles/1mb,74.26999999734107
CABRPaY_XH0TExBeKmo5kJ0yP0o9yxec,serverResponse,server,http://localhost:8080/testfiles/1mb,11.064999998779967
vgEHGOyNMAyBMN9aKshHVEzYOjY-j7Ei,peerResponse,CABRPaY_XH0TExBeKmo5kJ0yP0o9yxec,http://localhost:8080/testfiles/1mb,75.87000000057742
7XFTXJ4qh_eSLR-ZF1szkBPTOaB8eFMx,serverResponse,server,http://localhost:8080/testfiles/1mb,11.165000003529713
BRgMe7U5CBQEhDKRqMVC_rKO8icyJ55b,peerResponse,7XFTXJ4qh_eSLR-ZF1szkBPTOaB8eFMx,http://localhost:8080/testfiles/1mb,76.10999999451451
JH2rUax-UpbMVymT_QnlVAkw6F_hscmA,serverResponse,server,http://localhost:8080/testfiles/1mb,12.380000000121072
CGkIYeRPqRdozHTFuuVc1VCmViDT6E7n,peerResponse,JH2rUax-UpbMVymT_QnlVAkw6F_hscmA,http://localhost:8080/testfiles/1mb,83.13499999349006
0dwLnBPPs8FFDGUEdSY9pu2K46tOtvOJ,serverResponse,server,http://localhost:8080/testfiles/1mb,11.350000000675209
utSLW-bWx9ed3Y0wb73ZFWDfXQiLHsd4,peerResponse,0dwLnBPPs8FFDGUEdSY9pu2K46tOtvOJ,http://localhost:8080/testfiles/1mb,89.65500000340398
uhwn4E0nqmW9aQNW2kfUy8mYlyEuFaC_,serverResponse,server,http://localhost:8080/testfiles/1mb,10.569999998551793
MRWIJFgn15joM9i1k06LW5zNa_yLN6-0,peerResponse,uhwn4E0nqmW9aQNW2kfUy8mYlyEuFaC_,http://localhost:8080/testfiles/1mb,77.1249999961583
nTE3PjJKdqyJILl82hlUA7zvWmPCjzhw,serverResponse,server,http://localhost:8080/testfiles/5mb,10.399999999208376
LE8EpK-fen6M58iB9mz9BcNTWu0beuil,peerResponse,nTE3PjJKdqyJILl82hlUA7zvWmPCjzhw,http://localhost:8080/testfiles/5mb,329.79499999783
5e3E3SLmgrlOQBwKQkLtx3INvjvk0mTU,serverResponse,server,http://localhost:8080/testfiles/5mb,10.29500000004191
mHT082ZX7_2RYSMfLhnfZLzj0r9Aado-,peerResponse,5e3E3SLmgrlOQBwKQkLtx3INvjvk0mTU,http://localhost:8080/testfiles/5mb,357.32999999891035
jU7zhcSzqT88r1KO--Gj1gwMEA5Y2GMW,serverResponse,server,http://localhost:8080/testfiles/5mb,10.390000010374933
EWJWbSdroiF9J8RbpG4BsJlFpA9aXT7a,peerResponse,jU7zhcSzqT88r1KO--Gj1gwMEA5Y2GMW,http://localhost:8080/testfiles/5mb,332.68500000122003
t7VCoKjhnLiX6eOYRpIftf3BpuIs5KlW,serverResponse,server,http://localhost:8080/testfiles/5mb,9.804999994230457
kgP8om2PHZI-Gpia8QFRxUNmihVE8wBP,peerResponse,t7VCoKjhnLiX6eOYRpIftf3BpuIs5KlW,http://localhost:8080/testfiles/5mb,371.4099999924656
0I2ZZgoBfZH4pe5VEvaH5O7CysQ006GB,serverResponse,server,http://localhost:8080/testfiles/5mb,10.29999999445863
1_mBQ_q1F47qxlXNsHyWBHBAZb5aDBqJ,peerResponse,0I2ZZgoBfZH4pe5VEvaH5O7CysQ006GB,http://localhost:8080/testfiles/5mb,382.4800000002142
hyOAwVVfGPl0txIEIou_Ciooj141TO98,serverResponse,server,http://localhost:8080/testfiles/5mb,10.444999992614612
o00mALKCJ_ZJIRtzSDk591tM0ac_n4Le,peerResponse,hyOAwVVfGPl0txIEIou_Ciooj141TO98,http://localhost:8080/testfiles/5mb,377.69500000285916
YRu8Cz7YAGY4N64uTEwI2fUPRLFxfG3J,serverResponse,server,http://localhost:8080/testfiles/5mb,9.60000000486616
QlWj_RQJs7m9GXv6T6FvpBHJ9ehQh7YJ,peerResponse,YRu8Cz7YAGY4N64uTEwI2fUPRLFxfG3J,http://localhost:8080/testfiles/5mb,442.08500000240747
U35kxmBRpoT-VGZurbreAupbzBE8OcNh,serverResponse,server,http://localhost:8080/testfiles/5mb,9.61999999708496
7BK6pmkCkpBP1fKW9Lbr4oSqpTtB6mWG,peerResponse,U35kxmBRpoT-VGZurbreAupbzBE8OcNh,http://localhost:8080/testfiles/5mb,330.11500000429805
esbPOeZRZpL8jXhonH2N5RhZ1za-z8zR,serverResponse,server,http://localhost:8080/testfiles/5mb,10.274999993271194
yYzPEAigUP21JjaDeP-dRfHPDNOMnCXb,peerResponse,esbPOeZRZpL8jXhonH2N5RhZ1za-z8zR,http://localhost:8080/testfiles/5mb,380.60000000405125
yOIyI5o2PQxXPkdl-KuoB8t2G1eE5jr-,serverResponse,server,http://localhost:8080/testfiles/5mb,10.600000008707866
H_bdL1AlOLE5ouzGUK39dyTiC0Xt4KNd,peerResponse,yOIyI5o2PQxXPkdl-KuoB8t2G1eE5jr-,http://localhost:8080/testfiles/5mb,320.50499999604654
Z7yHEthmpWnTTac0msnyTmQ3kUZ2j2Br,serverResponse,server,http://localhost:8080/testfiles/10mb,13.294999997015111
pnjzPPnvuHO8pSeF9DUdNkuIVGFm5NIP,peerResponse,Z7yHEthmpWnTTac0msnyTmQ3kUZ2j2Br,http://localhost:8080/testfiles/10mb,692.9099999979371
4-FHJELnvGN_m6kD40gKZH4iDvcyu0bo,serverResponse,server,http://localhost:8080/testfiles/10mb,9.315000002970919
j1fpnga9VjSTY39ZlcMICV9BCXahN27A,peerResponse,4-FHJELnvGN_m6kD40gKZH4iDvcyu0bo,http://localhost:8080/testfiles/10mb,699.7499999997672
gGB6yBPe4QzNvB9B2qG2Hr0e1g2r9edy,serverResponse,server,http://localhost:8080/testfiles/10mb,8.87999999395106
CANwbwje3RRr8065kiKKudJPxB8uVITr,peerResponse,gGB6yBPe4QzNvB9B2qG2Hr0e1g2r9edy,http://localhost:8080/testfiles/10mb,677.1949999965727
zOQ-8aJbm3bLsahJuxEN2Azj6p0tIzD1,serverResponse,server,http://localhost:8080/testfiles/10mb,9.705000004032627
mimICAhaTwsqu0wcmjS-hSW5pFsEqeiu,peerResponse,zOQ-8aJbm3bLsahJuxEN2Azj6p0tIzD1,http://localhost:8080/testfiles/10mb,632.7750000054948
VLRNfCbRxXfUIax2dPSVmuhE_I9eZyL9,serverResponse,server,http://localhost:8080/testfiles/10mb,9.640000003855675
WyAhqz_E3AVsWvxjuMeH6MuZJRNhKDa_,peerResponse,VLRNfCbRxXfUIax2dPSVmuhE_I9eZyL9,http://localhost:8080/testfiles/10mb,704.4049999967683
E5f_42aNrw6WfayWzJJpHZ_abrs5RdJE,serverResponse,server,http://localhost:8080/testfiles/10mb,10.930000004009344
2TFZSRfHVQi3f2NeSbjbDkOvvZzqbrGA,peerResponse,E5f_42aNrw6WfayWzJJpHZ_abrs5RdJE,http://localhost:8080/testfiles/10mb,728.8149999949383
_IxQVwnp7SnsRIk_70q3dwssj4WmMZjW,serverResponse,server,http://localhost:8080/testfiles/10mb,10.324999995646067
AlG8zGaKA7ZhIO_0PzaTDHOf-i38mBXh,peerResponse,_IxQVwnp7SnsRIk_70q3dwssj4WmMZjW,http://localhost:8080/testfiles/10mb,631.4649999985704
TlxOZ1MSX9KGH2tgyZ7nhI3D1NiQmY4w,serverResponse,server,http://localhost:8080/testfiles/10mb,10.560000009718351
xIGqZHgE6eiavKM-ZTodismokq5lJ19P,peerResponse,TlxOZ1MSX9KGH2tgyZ7nhI3D1NiQmY4w,http://localhost:8080/testfiles/10mb,726.8449999974109
B7Qlt6QQ5OhVCuEdN6_ZxvWjAKNFvSlw,serverResponse,server,http://localhost:8080/testfiles/10mb,9.569999994710088
3bZyzhBUjs3LjW6q9UOecjQ7-qMws4_U,peerResponse,B7Qlt6QQ5OhVCuEdN6_ZxvWjAKNFvSlw,http://localhost:8080/testfiles/10mb,695.1349999872036
5gvrpQaLqMUFJyJli1txtaEj-pA2DqxV,serverResponse,server,http://localhost:8080/testfiles/10mb,9.565000000293367
zhpDMUJlnoFHRyWYp7YwrIk4SB57CAkY,peerResponse,5gvrpQaLqMUFJyJli1txtaEj-pA2DqxV,http://localhost:8080/testfiles/10mb,643.2300000014948
nQV93JgG-uG83wWnvHV-Ulfwq2W5K_Le,serverResponse,server,http://localhost:8080/testfiles/20mb,10.345000002416782
l0M3ERQzIwvhgm17lgHHnOHNEkwz1gYG,peerResponse,nQV93JgG-uG83wWnvHV-Ulfwq2W5K_Le,http://localhost:8080/testfiles/20mb,1367.115000000922
oKRdcmfl1m-e9gcH7gKXPkhOy73T05R2,serverResponse,server,http://localhost:8080/testfiles/20mb,9.804999994230457
E20-kW2nJkeXR7N0Vvf0GsQ5Dr9oZY7h,peerResponse,oKRdcmfl1m-e9gcH7gKXPkhOy73T05R2,http://localhost:8080/testfiles/20mb,1442.5149999879068
rZSH6CdJViGBnrYVeat2P4oArTzUsxDJ,serverResponse,server,http://localhost:8080/testfiles/20mb,12.004999996861443
IvDmjWpUHzXd95FUjtkPp1vhBVGZDjL9,peerResponse,rZSH6CdJViGBnrYVeat2P4oArTzUsxDJ,http://localhost:8080/testfiles/20mb,1385.4849999916041
cYnyWHPYvs_t4cttZOSrH4ugmkzJbJSQ,serverResponse,server,http://localhost:8080/testfiles/20mb,10.020000001532026
UwLwn79YJBaFJ2oxZ6jRs9oCffayqIJh,peerResponse,cYnyWHPYvs_t4cttZOSrH4ugmkzJbJSQ,http://localhost:8080/testfiles/20mb,2579.0799999958836
BY0wGV7kTYjoqSQ3JjhD8_InHS28ZQTF,serverResponse,server,http://localhost:8080/testfiles/20mb,10.909999997238629
0yGNthI_dLY3CI2O30OR_cct3xwYSX29,peerResponse,BY0wGV7kTYjoqSQ3JjhD8_InHS28ZQTF,http://localhost:8080/testfiles/20mb,1419.7950000088895
4S96nZjKRrvc4D8BcrNkuudgrSSIUwKa,serverResponse,server,http://localhost:8080/testfiles/20mb,9.909999993396923
u4lRmkDl0vfTfMacNyG1tRwaw720nvUB,peerResponse,4S96nZjKRrvc4D8BcrNkuudgrSSIUwKa,http://localhost:8080/testfiles/20mb,1398.8049999898067
ujqIyh4MGh1mSK7t6n1ua0iImZPGUGEh,serverResponse,server,http://localhost:8080/testfiles/20mb,8.87999999395106
1IFjTyKQinFEvuvRu5g63XjkI17ghyds,peerResponse,ujqIyh4MGh1mSK7t6n1ua0iImZPGUGEh,http://localhost:8080/testfiles/20mb,1288.780000002589
loqEnvzTd3frsGyiS72ECdWq1iZD9bw2,serverResponse,server,http://localhost:8080/testfiles/20mb,11.030000008759089
8WUngY-UNI6Ot1pkhmVdd5nYZDgqdo6A,peerResponse,loqEnvzTd3frsGyiS72ECdWq1iZD9bw2,http://localhost:8080/testfiles/20mb,1393.1749999901513
ID-DnsG0ln331Iir0nGRvTZcNDpcu17Z,serverResponse,server,http://localhost:8080/testfiles/20mb,10.670000003301539
AqNrb7f3VZG-1_QzZPBHFIeVAi0n71eU,peerResponse,ID-DnsG0ln331Iir0nGRvTZcNDpcu17Z,http://localhost:8080/testfiles/20mb,1448.4399999928428
-VS7E5ZfITZQB_WzpXqNSs9gZcjMjb4q,serverResponse,server,http://localhost:8080/testfiles/20mb,10.06000000052154
vys_GSJQltueqKjp4RfPb3V59ITRrsSR,peerResponse,-VS7E5ZfITZQB_WzpXqNSs9gZcjMjb4q,http://localhost:8080/testfiles/20mb,1428.025000001071
3YvQ5K1jLXeat6JhIwF3hiXEnJeIm7zd,serverResponse,server,http://localhost:8080/testfiles/30mb,9.879999997792765
WjH0uDXL0fU-TAApIJpzzbqRXP_X-tOI,peerResponse,3YvQ5K1jLXeat6JhIwF3hiXEnJeIm7zd,http://localhost:8080/testfiles/30mb,2056.0200000036275
fuoSsBZLwBcg9NRQ91oWUWIG4CEZPx0y,serverResponse,server,http://localhost:8080/testfiles/30mb,11.03500000317581
mNASSEYK6CkFi4OdURI87tbOowI3v7WF,peerResponse,fuoSsBZLwBcg9NRQ91oWUWIG4CEZPx0y,http://localhost:8080/testfiles/30mb,2053.535000013653
WfZGcOvVkf0Dbl4B66VOPYtYv-JcE5XW,serverResponse,server,http://localhost:8080/testfiles/30mb,17.8849999938393
zY8nSvCI2c5moZMAWAuXpJE2Myj02GKs,peerResponse,WfZGcOvVkf0Dbl4B66VOPYtYv-JcE5XW,http://localhost:8080/testfiles/30mb,1980.295000001206
40q5OOkOGTmW4UdJHVl4jhUvO7CcMVlF,serverResponse,server,http://localhost:8080/testfiles/30mb,9.940000003552996
8mFJKboAmPgzj030potCEN01kWXDwt8x,peerResponse,40q5OOkOGTmW4UdJHVl4jhUvO7CcMVlF,http://localhost:8080/testfiles/30mb,1941.1099999997532
W7gRhjiHrflCVw6VTp_V-qzppISRTmMc,serverResponse,server,http://localhost:8080/testfiles/30mb,10.760000004665926
glv0M_oqNCWYaOZNac23jr0RZ2zOR1b-,peerResponse,W7gRhjiHrflCVw6VTp_V-qzppISRTmMc,http://localhost:8080/testfiles/30mb,1959.6250000031432
l9egHt94b6OgFH5kwPRz3yFWaFJt0Gd-,serverResponse,server,http://localhost:8080/testfiles/30mb,10.29500000004191
014oVuAjB0NVliUvGFK3qeqwcdtZ4oOG,peerResponse,l9egHt94b6OgFH5kwPRz3yFWaFJt0Gd-,http://localhost:8080/testfiles/30mb,2021.0450000013225
Wxrs4F6J3KxpiluSaWWvVcZ7KMS31-pE,serverResponse,server,http://localhost:8080/testfiles/30mb,10.309999997843988
o3p_k11LeGlkb_j7dp6lwySvq0hbX3qL,peerResponse,Wxrs4F6J3KxpiluSaWWvVcZ7KMS31-pE,http://localhost:8080/testfiles/30mb,2146.165000012843
erZ5NGhFHEDGXs-COQa-lMfB8xFJaeoE,serverResponse,server,http://localhost:8080/testfiles/30mb,10.36000000021886
